source_id,site,plot,area1,action,location,area2,transition,survival,log_size,log_size_next,id,repro,flower_n,flower_n_int,cytes_per_polyp,polyps_per_cm2,seeds_exp,seeds_pois,totaloocytes
M08_69_2021,8,69,29.68,dead,Maguey,0,t1,0,3.39047341829918,NA,163,0,0,0,1.0029659541928835,17,0,0,0
M08_69_2021,8,69,1.78,dead,Maguey,0,t1,0,0.5766133643039938,NA,164,0,0,0,0.832352013447682,19,0,0,0
M08_69_2021,8,69,27.79,dead,Maguey,0,t1,0,3.3246762437544124,NA,165,0,0,0,0.9501460786495225,19,0,0,0
M08_69_2021,8,69,6.54,dead,Maguey,0,t1,0,1.8779371654691073,NA,166,0,0,0,0.7884442732113411,19,0,0,0
M08_69_2021,8,69,11.75,dead,Maguey,0,t1,0,2.463853240590168,NA,167,0,0,0,0.5802849510509435,17,0,0,0
M08_69_2021,8,69,41.7,dead,Maguey,0,t1,0,3.730501128804756,NA,168,0,0,0,1.5502932102907452,17,0,0,0
M08_69_2021,8,69,19.19,dead,Maguey,0,t1,0,2.9543893100196086,NA,169,0,0,0,1.1278086227735202,19,0,0,0
M08_69_2021,8,69,118.84,dead,Maguey,0,t1,0,4.7777780505944065,NA,170,1,1.5299257271173021,2,0.6282276907572006,17,0.794585099705575,1,1
M08_69_2021,8,69,50.2,grow,Maguey,64.17536082474227,t1,1,3.9160150266976834,4.161619349253938,171,0,0,0,0.46378492704125307,17,0,0,0
M08_69_2021,8,69,7.5,grow,Maguey,8.357938144329898,t1,1,2.0149030205422647,2.123211763224217,172,0,0,0,0.7173349210570881,18.13428614381739,0,0,0
M08_69_2021,8,69,3.24,grow,Maguey,6.032061855670103,t1,1,1.1755733298042381,1.7970888852402958,173,0,0,0,1.6084498567476966,17.19158300835865,0,0,0
M08_69_2021,8,69,3.9,grow,Maguey,6.850103092783506,t1,1,1.3609765531356006,1.9242637022022708,174,0,0,0,0.18661270674227615,19,0,0,0
M08_69_2021,8,69,4.73,grow,Maguey,9.19278350515464,t1,1,1.5539252025038417,2.218418774637451,175,0,0,0,1.4765786503802876,19,0,0,0
M08_69_2021,8,69,23.15,grow,Maguey,28.756701030927836,t1,1,3.1419947805322432,3.3588708194212114,176,0,0,0,1.290541088701173,17,0,0,0
M08_69_2021,8,69,20.17,grow,Maguey,29.592268041237112,t1,1,3.0041963519661206,3.38751311238441,177,0,0,0,1.9866227548655289,17,0,0,0
M08_69_2021,8,69,5.11,grow,Maguey,9.399690721649485,t1,1,1.631199404215613,2.240676786782495,178,0,0,0,1.4463754401293563,19,0,0,0
M08_69_2021,8,69,25.26,grow,Maguey,30.57319587628866,t1,1,3.229222116922345,3.4201236733331397,179,0,0,0,0.11312442961763602,17.568104556951084,0,0,0
M08_69_2021,8,69,55.11,grow,Maguey,58.857835051546395,t1,1,4.009331187895144,4.0751249608095845,180,0,0,0,0.6601383699452137,17.973752632520227,0,0,0
M08_69_2021,8,69,19.21,grow,Maguey,23.8759793814433,t1,1,2.955430976780465,3.172872906737732,181,0,0,0,1.266957961585781,18.526370482057935,0,0,0
M08_69_2021,8,69,70.19,grow,Maguey,79.76278350515463,t1,1,4.2512058507423305,4.379057023554607,182,0,0,0,0.5232193099181734,17,0,0,0
M08_69_2021,8,69,23.36,grow,Maguey,31.111546391752576,t1,1,3.151025157960026,3.4375790168986304,183,0,0,0,0.3569503647413773,19,0,0,0
M08_69_2021,8,69,27.4,grow,Maguey,36.6040206185567,t1,1,3.3105430133940246,3.6001580873399557,184,0,0,0,0.9189031879456097,18.37615510127597,0,0,0
M08_69_2021,8,69,3.79,grow,Maguey,5.709072164948454,t1,1,1.332366019094335,1.742056517460727,185,0,0,0,1.944371766140148,19,0,0,0
M08_69_2021,8,69,4.34,grow,Maguey,10.58639175257732,t1,1,1.4678743481123135,2.3595693794181094,186,0,0,0,0.20246623606895586,17,0,0,0
M08_69_2021,8,69,75.79,grow,Maguey,85.52082474226805,t1,1,4.327966357823938,4.448759910522814,187,0,0,0,1.3368499022173501,17.916624012667445,0,0,0
M08_69_2021,8,69,108.33,grow,Maguey,118.57257731958762,t1,1,4.6851821239574765,4.775525239925885,188,0,0,0,0.5177480294372803,18.39791236345703,0,0,0
M08_69_2021,8,69,16.29,grow,Maguey,18.020927835051545,t1,1,2.790551422613954,2.89153374003622,189,0,0,0,1.2235821221557903,17,0,0,0
M08_69_2021,8,69,166.04,grow,Maguey,184.6136082474227,t1,1,5.112228723184838,5.218265036835081,190,1,1.6370225162584655,2,0.9880982296005957,19,1.9515434450927593,3,2
M08_69_2021,8,69,12.01,grow,Maguey,17.458659793814434,t1,1,2.485739636091892,2.8598357888063926,191,0,0,0,1.0117653022375954,18.426256302417546,0,0,0
M08_69_2021,8,69,15.28,grow,Maguey,21.707010309278353,t1,1,2.7265447837383743,3.0776352641022613,192,0,0,0,0.59361808910028,19,0,0,0
M08_69_2021,8,69,2.66,grow,Maguey,2.765360824742268,t1,1,0.9783261227936078,1.0171711236545904,193,0,0,0,0.660497141118091,17.47464768721779,0,0,0
M08_69_2021,8,69,3.02,grow,Maguey,5.6615463917525775,t1,1,1.1052568313867783,1.73369706898948,194,0,0,0,1.5443550928918353,19,0,0,0
M08_69_2021,8,69,49.58,grow,Maguey,58.595876288659795,t1,1,3.9035875266070446,4.070664323606161,195,0,0,0,0.9905226528232871,18.257258572054976,0,0,0
M08_69_2021,8,69,42,grow,Maguey,48.47969072164948,t1,1,3.7376696182833684,3.88114496223678,196,0,0,0,0.28573423071349013,19,0,0,0
M08_69_2021,8,69,40.32,grow,Maguey,45.49773195876289,t1,1,3.696847623763113,3.8176624776543426,197,0,0,0,0.03742711759989503,18.237400090584593,0,0,0
M08_69_2021,8,69,18.94,grow,Maguey,21.61917525773196,t1,1,2.9412760877579323,3.0735806642925034,198,0,0,0,1.163178971969251,17,0,0,0
M08_69_2021,8,69,5.88,grow,Maguey,9.50742268041237,t1,1,1.7715567619105355,2.2520728283036298,199,0,0,0,0.7409283664348464,19,0,0,0
M08_69_2021,8,69,1.71,grow,Maguey,1.9809278350515462,t1,1,0.5364933705145685,0.68356533850747,200,0,0,0,0.6944654864258294,17,0,0,0
M08_69_2021,8,69,34.4,grow,Maguey,45.763917525773195,t1,1,3.5380565643793527,3.8234959536732154,201,0,0,0,0.7161336964327767,18.693606854187298,0,0,0
M08_69_2021,8,69,3.17,grow,Maguey,5.03639175257732,t1,1,1.1537315878891892,1.6166899035809907,202,0,0,0,0.5892518460008436,17.961717629608142,0,0,0
M08_69_2021,8,69,2.91,grow,Maguey,4.746288659793814,t1,1,1.0681530811834012,1.55736297786519,203,0,0,0,0.655800629327076,19,0,0,0
M08_69_2021,8,69,8.96,grow,Maguey,19.22515463917526,t1,1,2.192770226986839,2.956219559009566,204,0,0,0,1.2099674013875146,18.534777894242666,0,0,0
M08_69_2021,8,69,1.06,grow,Maguey,2.7758762886597936,t1,1,0.058268908123975824,1.0209664770477058,205,0,0,0,0.03039045740262436,19,0,0,0
M08_69_2021,8,69,4.72,grow,Maguey,6.97020618556701,t1,1,1.5518087995974639,1.941644806195301,206,0,0,0,1.5363911278354685,17.63067386332366,0,0,0
M08_69_2021,8,69,19.99,grow,Maguey,24.919381443298967,t1,1,2.995232148512309,3.2156458719137158,207,0,0,0,1.6691630325358657,19,0,0,0
M08_69_2021,8,69,7.48,grow,Maguey,8.955051546391752,t1,1,2.012232791986386,2.192217791653758,208,0,0,0,0.9580372164772047,17.023568687483298,0,0,0
M08_69_2021,8,69,1.97,grow,Maguey,2.8429896907216494,t1,1,0.6780335427498971,1.0448562064651896,209,0,0,0,0.9927070421725248,17.784277093116298,0,0,0
M08_69_2021,8,69,19.26,grow,Maguey,26.507319587628867,t1,1,2.9580304063699794,3.277420905706901,210,0,0,0,1.1466678386023534,19,0,0,0
M08_69_2021,8,69,19.18,grow,Maguey,22.513917525773195,t1,1,2.953868069455292,3.1141336746840618,211,0,0,0,0.7001173576972387,19,0,0,0
M08_69_2021,8,69,6.39,grow,Maguey,8.647731958762886,t1,1,1.8547342683894434,2.157297085263929,212,0,0,0,2.2552313416972045,17.971446300926907,0,0,0
M08_69_2021,8,69,12.55,grow,Maguey,20.30154639175258,t1,1,2.529720665577793,3.010697060080051,213,0,0,0,0.6511711716123771,19,0,0,0
M08_69_2021,8,69,24.22,grow,Maguey,29.71381443298969,t1,1,3.1871787381249463,3.391612070091995,214,0,0,0,1.6716871693667368,18.6137573698936,0,0,0
M08_69_2021,8,69,4.76,grow,Maguey,7.09298969072165,t1,1,1.5602476682433286,1.9591069287748852,215,0,0,0,0.076428092672852,18.44728123958808,0,0,0
M08_69_2021,8,69,9.59,grow,Maguey,12.71319587628866,t1,1,2.2607208888953467,2.5426404994075895,216,0,0,0,0.6627042445540783,19,0,0,0
M08_69_2021,8,69,8.92,grow,Maguey,14.594432989690723,t1,1,2.188295946591918,2.6806401539241915,217,0,0,0,1.6948068473867717,19,0,0,0
M08_69_2021,8,69,32.37,grow,Maguey,52.817525773195875,t1,1,3.4772320679381528,3.966843063159112,218,0,0,0,0.5905357746650891,19,0,0,0
M08_69_2021,8,69,48.19,grow,Maguey,59.18515463917525,t1,1,3.8751515306522415,4.0806707442127035,219,0,0,0,1.078409376194215,18.967556927779253,0,0,0
M08_69_2021,8,69,11.03,grow,Maguey,17.17103092783505,t1,1,2.400618833265411,2.843223715496839,220,0,0,0,0.6725736246253076,17,0,0,0
M08_69_2021,8,69,8.5,grow,Maguey,13.880927835051548,t1,1,2.1400661634962708,2.630515799750235,221,0,0,0,1.1192282315740911,17.407108569675952,0,0,0
M08_69_2021,8,69,12.57,grow,Maguey,13.164536082474227,t1,1,2.531313022602156,2.577526553624316,222,0,0,0,2.2074490679834557,19,0,0,0
M08_69_2021,8,69,8.37,grow,Maguey,18.138453608247424,t1,1,2.124653884501384,2.8980341934372977,223,0,0,0,1.3583957489382277,17,0,0,0
M08_69_2021,8,69,11.73,grow,Maguey,28.52,t1,1,2.462149662665384,3.3506055955460954,224,0,0,0,0.16859365920326663,19,0,0,0
M08_69_2021,8,69,32.41,grow,Maguey,33.88505154639175,t1,1,3.4784670171534557,3.522973959802553,225,0,0,0,0.5789050888974205,18.162911660810753,0,0,0
M08_69_2021,8,69,8.29,grow,Maguey,15.447010309278351,t1,1,2.1150499691472033,2.7374154771286903,226,0,0,0,1.9364168029370634,17,0,0,0
M08_69_2021,8,69,7.71,grow,Maguey,15.649690721649485,t1,1,2.0425181875752383,2.7504511545959662,227,0,0,0,1.791365717425613,18.377774645837462,0,0,0
M08_69_2021,8,69,56.22,grow,Maguey,61.54072164948454,t1,1,4.029272565478386,4.1196990963361015,228,0,0,0,0.41461269302048476,17.06780081255083,0,0,0
M08_69_2021,8,69,3.53,grow,Maguey,6.465051546391752,t1,1,1.2612978709452054,1.866410985338478,229,0,0,0,0.054144454549185705,17,0,0,0
M08_69_2021,8,69,3.19,grow,Maguey,3.92,t1,1,1.1600209167967532,1.366091653802371,230,0,0,0,0.3206193794170715,17,0,0,0
M08_69_2021,8,69,47.44,grow,Maguey,49.93103092783505,t1,1,3.85946575468947,3.9106426717625116,231,0,0,0,1.0148013296190217,17.031876091761003,0,0,0
M08_69_2021,8,69,157.99,grow,Maguey,176.6238144329897,t1,1,5.062531739884758,5.174022128642402,232,1,1.6211086976369717,2,1.0263254670007573,19,1.9287684023939524,0,2
M08_69_2021,8,69,41.26,grow,Maguey,47.814948453608245,t1,1,3.7198935076431057,3.867338319762825,233,0,0,0,0.1251660565960021,17.449211618276173,0,0,0
M08_69_2021,8,69,17.81,grow,Maguey,18.502371134020617,t1,1,2.87976009730157,2.9178988932778025,234,0,0,0,1.7054135559204715,17.141799817460083,0,0,0
M08_69_2021,8,69,3.45,grow,Maguey,3.600515463917526,t1,1,1.2383742310432684,1.2810770196336885,235,0,0,0,0.9131579503287972,18.853737005953743,0,0,0
M08_69_2021,8,69,12.76,grow,Maguey,19.028969072164948,t1,1,2.546315277916644,2.945962506018478,236,0,0,0,0.6901103122068554,17.240910876574723,0,0,0
M08_69_2021,8,69,43.2,grow,Maguey,50.6580412371134,t1,1,3.765840495250065,3.9250979789447245,237,0,0,0,0.49947984480960755,19,0,0,0
M08_69_2021,8,69,45.12,grow,Maguey,63.4979381443299,t1,1,3.8093256071898036,4.151007435203446,238,0,0,0,1.6543916385436361,18.03197382513212,0,0,0
M08_69_2021,8,69,10.27,grow,Maguey,22.040309278350513,t1,1,2.329227023940467,3.092873016779294,239,0,0,0,0.18938240426432384,17,0,0,0
M08_69_2021,8,69,29.05,grow,Maguey,50.51350515463918,t1,1,3.3690184832979204,3.9222407293333417,240,0,0,0,0.7210438130571325,17,0,0,0
M08_69_2021,8,69,100.47,grow,Maguey,109.23752577319588,t1,1,4.609859175474223,4.693524646890889,241,1,1.476155249628712,1,1.6591602925573659,17,1.7741300267656765,1,2
M08_69_2021,8,69,35.96,grow,Maguey,58.078247422680406,t1,1,3.5824072096034194,4.061791194831927,242,0,0,0,0.6918571311805305,17.649894466738505,0,0,0
M08_69_2021,8,69,32.86,grow,Maguey,39.294536082474224,t1,1,3.492256112609122,3.6710854782292133,243,0,0,0,2.5234190958857607,17.37358589047586,0,0,0
M08_69_2021,8,69,8,grow,Maguey,14.058247422680413,t1,1,2.0794415416798357,2.6432092287325943,244,0,0,0,1.5027235827838434,19,0,0,0
M08_69_2021,8,69,38.89,grow,Maguey,50.21628865979381,t1,1,3.660737148167656,3.916339449361657,245,0,0,0,1.333699715540527,19,0,0,0
M08_69_2021,8,69,39.28,grow,Maguey,46.33164948453608,t1,1,3.670715483486265,3.835825301741821,246,0,0,0,0.7890897144370186,17,0,0,0
M08_69_2021,8,69,20.66,grow,Maguey,26.22154639175258,t1,1,3.0281994636914926,3.26658145416138,247,0,0,0,1.2423489489522257,17,0,0,0
M08_69_2021,8,69,4.96,grow,Maguey,26.400927835051547,t1,1,1.601405740736836,3.273399154801794,248,0,0,0,1.5073409022434072,17,0,0,0
M08_69_2021,8,69,29.17,grow,Maguey,52.92886597938144,t1,1,3.37314078387963,3.9689488607278807,249,0,0,0,1.4641047321298686,17,0,0,0
M08_69_2021,8,69,26.49,grow,Maguey,31.93865979381443,t1,1,3.2767673032839784,3.4638171817879946,250,0,0,0,0.463170291596115,18.451548688490657,0,0,0
M08_69_2021,8,69,13.99,grow,Maguey,21.222268041237115,t1,1,2.63834278867739,3.0550510097192527,251,0,0,0,1.3503416289183505,17,0,0,0
M08_69_2021,8,69,38.17,grow,Maguey,43.30257731958763,t1,1,3.6420498667571386,3.7682121556293806,252,0,0,0,0.8160088065777018,19,0,0,0
M08_69_2021,8,69,99.12,grow,Maguey,107.65422680412371,t1,1,4.596331237320887,4.678924487360252,253,0,0,0,1.0602474757077436,19,0,0,0
M08_69_2021,8,69,18.06,grow,Maguey,23.200103092783504,t1,1,2.8936995479888394,3.1441567223168527,254,0,0,0,0.6173772870169592,19,0,0,0
M08_69_2021,8,69,82.45,grow,Maguey,92.21092783505155,t1,1,4.412192049005608,4.524078646695975,255,0,0,0,0.544115246564026,19,0,0,0
M08_69_2021,8,69,2.31,grow,Maguey,2.6035051546391754,t1,1,0.8372475245337022,0.9568586735071515,256,0,0,0,1.8950046738353135,17,0,0,0
M08_69_2021,8,69,16.79,grow,Maguey,24.02979381443299,t1,1,2.8207834710894493,3.179294469371699,257,0,0,0,0.709534665190103,19,0,0,0
M08_69_2021,8,69,14.09,grow,Maguey,23.083298969072164,t1,1,2.645465325910589,3.139109367693775,258,0,0,0,1.184735755116787,17.923243183598174,0,0,0
M08_69_2021,8,69,15.79,grow,Maguey,18.010103092783503,t1,1,2.7593768282675506,2.8909328833682335,259,0,0,0,0.9247870139448101,19,0,0,0
M08_69_2021,8,69,9.33,grow,Maguey,11.858659793814432,t1,1,2.2332350148592526,2.4730583849764596,260,0,0,0,1.4644238474363545,17,0,0,0
M08_69_2021,8,69,2.76,grow,Maguey,5.935876288659793,t1,1,1.0152306797290584,1.7810146647887064,261,0,0,0,1.6834011242535705,19,0,0,0
M08_69_2021,8,69,5.67,grow,Maguey,7.619175257731959,t1,1,1.7351891177396608,2.0306681299474008,262,0,0,0,1.3713059043489122,17,0,0,0
M08_69_2021,8,69,53.89,grow,Maguey,61.513608247422674,t1,1,3.9869449319454056,4.11925842265118,263,0,0,0,1.0139624648442598,19,0,0,0
M08_69_2021,8,69,5.67,grow,Maguey,5.940927835051546,t1,1,1.7351891177396608,1.7818653223635474,264,0,0,0,0.5932870671233444,17,0,0,0
M08_69_2021,8,69,44.53,grow,Maguey,59.86752577319587,t1,1,3.796163119333611,4.0921342174288045,265,0,0,0,0.13603459532624984,17,0,0,0
M08_69_2021,8,69,6.48,grow,Maguey,13.606907216494845,t1,1,1.8687205103641833,2.6105775473785977,266,0,0,0,0.7783493720757584,18.960502219808667,0,0,0
M08_69_2021,8,69,24.47,grow,Maguey,52.53360824742268,t1,1,3.19744787745458,3.9614531218781948,267,0,0,0,0.08139865760173182,19,0,0,0
M08_69_2021,8,69,16.83,grow,Maguey,19.712371134020618,t1,1,2.8231630082027146,2.981246414995531,268,0,0,0,1.371432865964077,19,0,0,0
M08_69_2021,8,69,30.41,grow,Maguey,45.002474226804125,t1,1,3.4147715016892732,3.8067174710766896,269,0,0,0,1.0295149963224786,19,0,0,0
M08_69_2021,8,69,4.95,grow,Maguey,7.0873195876288655,t1,1,1.599387576580599,1.9583072137216133,270,0,0,0,0.45694046149068,17,0,0,0
M08_69_2021,8,69,17.71,grow,Maguey,24.641237113402063,t1,1,2.8741294517947424,3.204421344929398,271,0,0,0,1.279590407935043,17,0,0,0
M08_69_2021,8,69,54.3,grow,Maguey,63.6620618556701,t1,1,3.9945242269398897,4.1535888098885145,272,0,0,0,1.3519683008293812,17.05506143221508,0,0,0
M08_69_2021,8,69,61.08,grow,Maguey,69.52391752577319,t1,1,4.1121844803504315,4.241670830430654,273,0,0,0,0.626003704946995,17,0,0,0
M08_69_2021,8,69,15.06,grow,Maguey,18.085360824742267,t1,1,2.7120422223717475,2.895102816808142,274,0,0,0,0.9399080518122965,17,0,0,0
M08_69_2021,8,69,12.43,grow,Maguey,21.37061855670103,t1,1,2.5201129055226197,3.062017014008132,275,0,0,0,0.14958618254543488,17.873301867837448,0,0,0
M08_69_2021,8,69,17.65,grow,Maguey,37.149278350515466,t1,1,2.8707357833793057,3.6149443456861436,276,0,0,0,0.7396341778712535,18.516127097362627,0,0,0
M08_69_2021,8,69,6.22,grow,Maguey,12.473917525773196,t1,1,1.827769906751088,2.523639866391613,277,0,0,0,0.6855877011300969,19,0,0,0
M08_69_2021,8,69,10.87,grow,Maguey,15.031752577319587,t1,1,2.386006701133118,2.710164802244434,278,0,0,0,1.2030733406602554,17,0,0,0
M08_69_2021,8,69,98.25,grow,Maguey,123.29577319587628,t1,1,4.58751525074937,4.814586128932876,279,1,1.4690003452109417,1,0.38358066668010826,19,0.44828545368986583,0,0
M08_69_2021,8,69,7.69,grow,Maguey,12.228041237113402,t1,1,2.0399207835175526,2.503731776374341,280,0,0,0,0.9722170837913425,18.771117502343394,0,0,0
M08_69_2021,8,69,69.99,grow,Maguey,73.69268041237113,t1,1,4.248352374701448,4.299903478284451,281,0,0,0,1.734425499049976,19,0,0,0
M08_69_2021,8,69,4.06,grow,Maguey,4.458865979381443,t1,1,1.4011829736136412,1.4948944689885393,282,0,0,0,0.6355734488316636,18.712382350433458,0,0,0
M08_69_2021,8,69,103.55,grow,Maguey,112.32505154639175,t1,1,4.640054587841593,4.721396913860118,283,0,0,0,0.013340191650069944,17,0,0,0
M08_69_2021,8,69,48.15,grow,Maguey,52.38701030927835,t1,1,3.8743211382441345,3.9586586657348866,284,0,0,0,0.2910764813591805,19,0,0,0
M08_69_2021,8,69,19.65,grow,Maguey,28.537938144329896,t1,1,2.9780773383152703,3.351234365021624,285,0,0,0,1.9978083765171966,19,0,0,0
M08_69_2021,8,69,72.85,grow,Maguey,85.94484536082474,t1,1,4.288402532641213,4.453705757497854,286,1,1.373219369641195,1,0.40100742058885336,19,0.3474940265611764,1,0
M08_69_2021,8,69,62.33,grow,Maguey,76.35051546391752,t1,1,4.132442850820759,4.335334782970175,287,0,0,0,0.622782320251404,19,0,0,0
M08_69_2021,8,69,45.33,same,Maguey,44.13340206185567,t1,1,3.813969064952758,3.7872169121263877,288,0,0,0,0.6299770713912239,17,0,0,0
M08_69_2021,8,69,5.02,same,Maguey,5.147938144329897,t1,1,1.6134299337036377,1.638596274185761,289,0,0,0,0.6755385336748408,17.1267753863736,0,0,0
M08_69_2021,8,69,6.54,same,Maguey,6.4496907216494845,t1,1,1.8779371654691073,1.8640321795261738,290,0,0,0,1.0050299644424316,17,0,0,0
M08_69_2021,8,69,39.24,same,Maguey,38.00577319587629,t1,1,3.6696966346971625,3.637738074394039,291,0,0,0,0.7966861528942207,19,0,0,0
M08_69_2021,8,69,36.41,same,Maguey,35.296185567010305,t1,1,3.594843462187342,3.563774900508833,292,0,0,0,0.3917549470081267,19,0,0,0
M08_69_2021,8,69,39.8,same,Maguey,40.44721649484536,t1,1,3.6838669122903918,3.6999978276594976,293,0,0,0,1.4059722054904196,17,0,0,0
M08_69_2021,8,69,33.01,same,Maguey,34.1840206185567,t1,1,3.4968105458651015,3.5317583015054987,294,0,0,0,0.9578439169147271,19,0,0,0
M08_69_2021,8,69,138.56,same,Maguey,139.4781443298969,t1,1,4.931303444814125,4.93790791751689,295,0,0,0,0.9695280878110581,18.199231303801664,0,0,0
M08_69_2021,8,69,7.69,same,Maguey,7.765257731958763,t1,1,2.0399207835175526,2.049659647544836,296,0,0,0,0.620858024200099,17,0,0,0
M08_69_2021,8,69,9.94,shrink,Maguey,7.561855670103093,t1,1,2.2965670206684825,2.0231166190796537,297,0,0,0,1.2629135199323585,17.312359514468554,0,0,0
M08_69_2021,8,69,87.27,shrink,Maguey,75.96628865979382,t1,1,4.46900676117522,4.330289671614069,298,0,0,0,1.295079476301303,19,0,0,0
M08_69_2021,8,69,68.95,shrink,Maguey,58.47412371134021,t1,1,4.233381604239311,4.068584326660482,299,0,0,0,0.7657905052541804,19,0,0,0
M08_69_2021,8,69,25.08,shrink,Maguey,20.970927835051548,t1,1,3.22207071576472,3.043137089764841,300,0,0,0,1.8128109355598603,19,0,0,0
M08_69_2021,8,69,22.88,shrink,Maguey,13.322268041237113,t1,1,3.130263166511597,2.5894369239835284,301,0,0,0,0.46686831261652373,17,0,0,0
M08_69_2021,8,69,18.99,shrink,Maguey,15.558247422680411,t1,1,2.9439125248241944,2.7445908789027866,302,0,0,0,2.2977827859256155,17,0,0,0
M08_69_2021,8,69,16.84,shrink,Maguey,13.415773195876287,t1,1,2.8237570088141806,2.5964311188828,303,0,0,0,0.07510185406953163,17,0,0,0
M08_69_2021,8,69,142.47,shrink,Maguey,134.86896907216496,t1,1,4.9591314512291405,4.904303707636313,304,0,0,0,2.2997632017211553,17,0,0,0
M08_69_2021,8,69,1.29,shrink,Maguey,1.131958762886598,t1,1,0.25464221837358075,0.12394955057204741,305,0,0,0,1.6451773480210081,18.267305881854398,0,0,0
M08_69_2021,8,69,83.36,shrink,Maguey,76.3459793814433,t1,1,4.423168578005057,4.33527536991711,306,0,0,0,0.10176793412301799,19,0,0,0
M08_69_2021,8,69,153.02,shrink,Maguey,136.82453608247422,t1,1,5.030568631803706,4.9186993464338755,307,1,1.6108735672366075,2,0.46874182072504106,17.295686788888883,0.776660985164866,2,1
M08_69_2021,8,69,2.28,shrink,Maguey,1.6478350515463918,t1,1,0.8241754429663494,0.49946233639686055,308,0,0,0,1.7505211510807341,17,0,0,0
M08_69_2021,8,69,38.28,shrink,Maguey,31.017628865979383,t1,1,3.6449275665847534,3.434555715947985,309,0,0,0,1.0492916341755998,19,0,0,0
M08_69_2021,8,69,25.72,shrink,Maguey,11.962886597938144,t1,1,3.2472688993694185,2.4818090737438663,310,0,0,0,1.8709038990689968,17,0,0,0
M08_69_2021,8,69,37.6,shrink,Maguey,22.79680412371134,t1,1,3.6270040503958487,3.1266203561230004,311,0,0,0,2.167273944498812,17,0,0,0
M08_69_2021,8,69,3.36,shrink,Maguey,2.6902061855670105,t1,1,1.2119409739751128,0.9896178395860395,312,0,0,0,1.6815922074943028,17.55182657998058,0,0,0
M08_69_2021,8,69,137.97,shrink,Maguey,109.22154639175258,t1,1,4.927036270219942,4.69337835512728,313,1,1.577720745590465,2,1.4812830299435067,17.125596123617377,2.19119075367173,3,2
M08_69_2021,8,69,10.35,shrink,Maguey,8.98783505154639,t1,1,2.336986519711378,2.195872002079291,314,0,0,0,1.0454840984755291,18.22650438594006,0,0,0
M08_69_2021,8,69,44.04,shrink,Maguey,22.290515463917526,t1,1,3.785098311854479,3.1041612724743803,315,0,0,0,0.060100632110752006,17,0,0,0
M08_69_2021,8,69,120.11,shrink,Maguey,99.80546391752577,t1,1,4.788407989566399,4.603222930491367,316,1,1.5333296142252255,2,1.1268350364191226,17,1.4404566982175588,2,1
M08_69_2021,8,69,69.85,shrink,Maguey,40.732783505154636,t1,1,4.246350085702971,3.7070332597414906,317,0,0,0,0.3421528753826784,17,0,0,0
